CustomerID,SignupDate,Plan,MonthlyPrice,ContractType,Region,AcquisitionChannel,SupportTier,TenureMonths,AvgLoginsPerMonth,SupportTickets,SatisfactionScore,Churned,ChurnDate,CustomerLifetimeValue
CUST11014,2023-01-15,Basic,9.99,Monthly,North,Referral,Self-Service,23,0.6,2,5.1,0,,229.77
CUST11015,2024-08-27,Basic,9.99,Monthly,North,Email Campaign,Self-Service,4,9.9,1,4.7,0,,39.96
CUST11016,2021-09-22,Standard,19.99,Monthly,Central,Referral,Self-Service,39,9.8,1,6.9,0,,779.61
CUST11017,2023-06-17,Premium,39.99,Monthly,West,Paid Ads,Priority Support,18,17.8,2,5.7,0,,719.82
CUST11018,2024-11-29,Premium,39.99,Annual,East,Organic Search,Standard Support,1,8.4,0,8.0,0,,43.99
CUST11019,2023-04-19,Premium,39.99,Monthly,West,Paid Ads,Standard Support,20,20.0,0,5.9,0,,799.8
CUST11020,2021-05-31,Standard,19.99,Annual,South,Referral,Standard Support,43,9.0,2,10.0,0,,945.53
CUST11021,2021-12-15,Basic,9.99,Annual,North,Organic Search,Standard Support,37,14.8,2,7.8,0,,406.59
CUST11022,2021-12-21,Basic,9.99,Annual,Central,Paid Ads,Self-Service,36,7.7,2,8.4,0,,395.6
CUST11023,2024-12-15,Basic,9.99,Monthly,North,Organic Search,Self-Service,1,4.9,2,5.9,0,,9.99
CUST11024,2024-03-29,Basic,9.99,Monthly,South,Referral,Self-Service,9,10.4,1,6.6,0,,89.91
CUST11025,2021-05-23,Basic,9.99,Annual,North,Paid Ads,Standard Support,43,6.0,0,7.7,0,,472.53
CUST11026,2023-02-17,Basic,9.99,Monthly,West,Email Campaign,Self-Service,22,2.4,0,5.0,0,,219.78
CUST11027,2021-06-14,Standard,19.99,Annual,North,Organic Search,Self-Service,36,8.3,4,4.4,1,2024-05-29,791.6
CUST11028,2022-05-28,Basic,9.99,Annual,East,Organic Search,Self-Service,31,11.2,0,5.4,0,,340.66
CUST11029,2021-03-17,Premium,39.99,Annual,North,Referral,Priority Support,46,13.6,0,5.8,0,,2023.49
CUST11030,2022-11-09,Basic,9.99,Monthly,North,Email Campaign,Self-Service,2,4.6,2,7.8,1,2023-01-08,19.98
CUST11031,2021-03-04,Premium,39.99,Monthly,South,Referral,Standard Support,46,22.7,1,6.3,0,,1839.54
CUST11032,2022-05-05,Basic,9.99,Monthly,Central,Social Media,Priority Support,32,8.2,0,9.1,0,,319.68
CUST11033,2022-09-03,Premium,39.99,Monthly,East,Organic Search,Standard Support,27,17.2,1,7.1,1,2024-11-21,1079.73
CUST11034,2023-09-27,Premium,39.99,Annual,North,Referral,Standard Support,15,15.2,3,10.0,0,,659.84
CUST11035,2021-07-21,Standard,19.99,Monthly,South,Paid Ads,Self-Service,23,10.5,1,5.1,1,2023-06-11,459.77
CUST11036,2022-07-04,Premium,39.99,Monthly,North,Referral,Self-Service,4,12.8,4,6.4,1,2022-11-01,159.96
CUST11037,2021-11-21,Premium,39.99,Monthly,North,Organic Search,Standard Support,17,12.5,2,6.8,1,2023-04-15,679.83
CUST11038,2021-03-27,Basic,9.99,Annual,South,Paid Ads,Self-Service,41,6.0,3,6.1,1,2024-08-08,450.55
CUST11039,2023-07-30,Basic,9.99,Monthly,Central,Referral,Self-Service,17,6.2,2,8.8,0,,169.83
CUST11040,2022-07-19,Standard,19.99,Monthly,West,Organic Search,Priority Support,29,10.7,0,5.5,0,,579.71
CUST11041,2021-01-16,Standard,19.99,Monthly,East,Organic Search,Priority Support,48,14.5,1,8.1,0,,959.52
CUST11042,2024-07-02,Premium,39.99,Monthly,Central,Social Media,Priority Support,6,13.0,0,9.7,0,,239.94
CUST11043,2021-07-28,Standard,19.99,Monthly,North,Paid Ads,Standard Support,41,14.7,0,6.3,0,,819.59
CUST11044,2022-11-09,Basic,9.99,Monthly,Central,Referral,Standard Support,26,1.8,0,6.0,0,,259.74
CUST11045,2024-07-12,Standard,19.99,Monthly,North,Paid Ads,Self-Service,5,10.6,1,8.5,0,,99.95
CUST11046,2023-11-07,Basic,9.99,Monthly,South,Organic Search,Self-Service,4,11.2,4,5.3,1,2024-03-06,39.96
CUST11047,2022-12-28,Standard,19.99,Annual,West,Organic Search,Self-Service,9,8.9,2,5.3,1,2023-09-24,197.9
CUST11048,2022-08-06,Basic,9.99,Monthly,West,Referral,Self-Service,29,0.0,0,5.8,0,,289.71
CUST11049,2021-09-16,Standard,19.99,Annual,Central,Referral,Self-Service,1,9.5,1,4.8,1,2021-10-16,21.99
CUST11050,2021-10-07,Premium,39.99,Annual,East,Referral,Standard Support,39,19.0,3,5.5,0,,1715.57
CUST11051,2022-03-15,Basic,9.99,Monthly,West,Organic Search,Standard Support,34,8.3,1,7.2,0,,339.66
CUST11052,2023-07-08,Basic,9.99,Monthly,West,Social Media,Standard Support,18,0.6,2,7.4,0,,179.82
CUST11053,2021-12-13,Basic,9.99,Monthly,West,Paid Ads,Standard Support,8,2.1,1,5.4,1,2022-08-10,79.92
CUST11054,2023-02-08,Standard,19.99,Monthly,Central,Organic Search,Standard Support,2,12.0,0,7.9,1,2023-04-09,39.98
CUST11055,2022-05-14,Basic,9.99,Annual,Central,Social Media,Standard Support,22,3.5,3,5.9,1,2024-03-04,241.76
CUST11056,2021-02-20,Basic,9.99,Monthly,Central,Social Media,Standard Support,47,4.1,2,6.9,0,,469.53
CUST11057,2023-10-17,Premium,39.99,Monthly,West,Organic Search,Self-Service,10,13.7,1,7.6,1,2024-08-12,399.9
CUST11058,2024-10-22,Standard,19.99,Monthly,East,Email Campaign,Self-Service,2,14.5,1,5.7,0,,39.98
CUST11059,2022-03-10,Premium,39.99,Monthly,Central,Paid Ads,Self-Service,34,15.6,0,5.2,0,,1359.66
CUST11060,2024-10-03,Basic,9.99,Monthly,Central,Organic Search,Standard Support,2,9.0,0,10.0,0,,19.98
CUST11061,2024-07-29,Standard,19.99,Monthly,West,Organic Search,Standard Support,3,5.4,3,7.9,1,2024-10-27,59.97
CUST11062,2024-09-26,Standard,19.99,Monthly,North,Organic Search,Standard Support,3,10.0,1,8.1,0,,59.97
CUST11063,2024-03-02,Basic,9.99,Annual,South,Organic Search,Standard Support,10,7.7,1,6.3,0,,109.89
CUST11064,2022-10-21,Standard,19.99,Monthly,Central,Organic Search,Self-Service,26,12.4,1,5.8,0,,519.74
CUST11065,2021-01-02,Premium,39.99,Annual,Central,Referral,Self-Service,48,21.0,0,7.8,0,,2111.47
CUST11066,2023-09-20,Basic,9.99,Annual,Central,Organic Search,Standard Support,15,9.5,1,5.9,0,,164.84
CUST11067,2024-04-06,Premium,39.99,Monthly,North,Social Media,Standard Support,7,13.3,0,4.7,1,2024-11-02,279.93
CUST11068,2021-10-11,Basic,9.99,Monthly,East,Social Media,Standard Support,36,0.0,2,8.0,1,2024-09-25,359.64
CUST11069,2021-02-28,Basic,9.99,Monthly,South,Organic Search,Standard Support,46,5.8,2,9.5,0,,459.54
CUST11070,2024-02-11,Premium,39.99,Monthly,North,Email Campaign,Self-Service,8,15.3,3,6.0,1,2024-10-08,319.92
CUST11071,2023-11-21,Basic,9.99,Monthly,Central,Organic Search,Self-Service,11,6.3,1,9.8,1,2024-10-16,109.89
CUST11072,2023-05-19,Premium,39.99,Monthly,West,Organic Search,Priority Support,19,15.7,0,7.2,0,,759.81
CUST11073,2022-04-01,Basic,9.99,Annual,East,Organic Search,Self-Service,33,9.3,1,8.1,0,,362.64
CUST11074,2024-07-11,Basic,9.99,Monthly,North,Paid Ads,Self-Service,5,10.9,2,7.8,0,,49.95
CUST11075,2024-09-24,Basic,9.99,Monthly,North,Email Campaign,Self-Service,3,13.7,0,5.8,0,,29.97
CUST11076,2022-05-16,Basic,9.99,Annual,West,Organic Search,Priority Support,32,7.9,1,9.3,0,,351.65
CUST11077,2023-03-09,Standard,19.99,Monthly,South,Organic Search,Self-Service,22,17.1,3,5.9,0,,439.78
CUST11078,2024-07-25,Standard,19.99,Annual,Central,Referral,Self-Service,1,9.9,1,8.2,1,2024-08-24,21.99
CUST11079,2024-01-02,Basic,9.99,Annual,South,Email Campaign,Self-Service,12,4.6,2,5.2,0,,131.87
CUST11080,2021-11-11,Premium,39.99,Monthly,South,Organic Search,Self-Service,38,16.0,1,7.9,0,,1519.62
CUST11081,2023-03-01,Standard,19.99,Monthly,Central,Referral,Self-Service,10,11.2,0,,1,2023-12-26,199.9
CUST11082,2022-04-19,Standard,19.99,Annual,Central,Organic Search,Self-Service,32,18.5,0,8.6,0,,703.65
CUST11083,2024-05-02,Standard,19.99,Annual,South,Organic Search,Self-Service,8,13.9,0,5.8,0,,175.91
CUST11084,2021-10-24,Standard,19.99,Annual,North,Organic Search,Self-Service,38,9.9,4,4.5,0,,835.58
CUST11085,2023-11-29,Basic,9.99,Monthly,North,Email Campaign,Standard Support,13,10.5,1,5.9,0,,129.87
CUST11086,2024-07-04,Standard,19.99,Monthly,East,Referral,Priority Support,6,16.2,0,7.8,0,,119.94
CUST11087,2022-08-30,Standard,19.99,Annual,South,Paid Ads,Self-Service,28,15.1,3,3.9,0,,615.69
CUST11088,2021-10-16,Standard,19.99,Monthly,North,Social Media,Self-Service,22,10.6,0,10.0,1,2023-08-07,439.78
CUST11089,2021-09-07,Standard,19.99,Monthly,Central,Organic Search,Standard Support,40,15.2,3,9.2,0,,799.6
CUST11090,2024-10-27,Basic,9.99,Monthly,South,Referral,Standard Support,2,5.6,1,6.8,0,,19.98
CUST11091,2023-04-28,Basic,9.99,Annual,East,Organic Search,Standard Support,20,7.0,0,8.0,0,,219.78
CUST11092,2021-07-28,Premium,39.99,Monthly,South,Email Campaign,Self-Service,41,21.3,0,5.3,0,,1639.59
CUST11093,2023-02-19,Standard,19.99,Monthly,West,Email Campaign,Priority Support,22,2.8,0,5.7,0,,439.78
CUST11094,2022-01-29,Premium,39.99,Annual,South,Referral,Standard Support,35,21.7,0,5.9,0,,1539.62
CUST11095,2024-01-03,Premium,39.99,Monthly,West,Paid Ads,Self-Service,12,16.3,0,4.9,0,,479.88
CUST11096,2021-04-19,Premium,39.99,Monthly,South,Referral,Standard Support,45,20.7,0,7.0,0,,1799.55
CUST11097,2024-08-30,Premium,39.99,Monthly,Central,Social Media,Self-Service,4,13.0,3,5.0,1,2024-12-28,159.96
CUST11098,2024-07-23,Standard,19.99,Annual,South,Paid Ads,Self-Service,5,14.9,1,8.7,0,,109.94
CUST11099,2022-12-16,Basic,9.99,Monthly,West,Organic Search,Standard Support,24,16.4,0,9.4,0,,239.76
CUST11100,2022-10-31,Basic,9.99,Monthly,South,Organic Search,Self-Service,26,0.7,0,7.6,0,,259.74
CUST11101,2023-08-01,Basic,9.99,Annual,East,Organic Search,Standard Support,17,7.0,0,7.4,0,,186.81
CUST11102,2021-02-04,Basic,9.99,Monthly,North,Social Media,Self-Service,47,3.5,0,8.6,0,,469.53
CUST11103,2024-10-02,Basic,9.99,Annual,West,Paid Ads,Standard Support,3,7.0,3,8.0,0,,32.97
CUST11104,2023-10-22,Premium,39.99,Monthly,North,Social Media,Standard Support,5,14.3,3,5.3,1,2024-03-20,199.95
CUST11105,2022-10-31,Standard,19.99,Monthly,Central,Organic Search,Self-Service,26,18.6,1,7.4,1,2024-12-19,519.74
CUST11106,2023-09-11,Basic,9.99,Monthly,Central,Organic Search,Standard Support,15,14.0,0,6.6,0,,149.85
CUST11107,2021-10-03,Standard,19.99,Monthly,South,Social Media,Standard Support,39,5.1,0,7.8,0,,779.61
CUST11108,2024-05-16,Standard,19.99,Monthly,West,Email Campaign,Priority Support,7,6.2,0,5.7,0,,139.93
CUST11109,2023-11-17,Basic,9.99,Monthly,East,Email Campaign,Standard Support,13,1.3,0,7.6,0,,129.87
CUST11110,2022-06-28,Standard,19.99,Monthly,North,Organic Search,Self-Service,20,16.5,1,6.6,1,2024-02-18,399.8
CUST11111,2021-07-15,Premium,39.99,Monthly,Central,Organic Search,Priority Support,42,10.7,1,5.3,0,,1679.58
CUST11112,2021-01-24,Standard,19.99,Monthly,North,Social Media,Self-Service,47,11.0,1,6.3,0,,939.53
CUST11113,2024-07-07,Basic,9.99,Annual,East,Paid Ads,Self-Service,5,13.0,0,9.1,1,2024-12-04,54.95
CUST11114,2024-10-02,Standard,19.99,Annual,South,Paid Ads,Self-Service,3,13.8,2,6.1,0,,65.97
CUST11115,2023-10-05,Premium,39.99,Monthly,South,Paid Ads,Self-Service,15,25.9,3,3.8,0,,599.85
CUST11116,2021-10-05,Premium,39.99,Monthly,West,Social Media,Self-Service,39,11.7,0,6.9,0,,1559.61
CUST11117,2024-04-28,Basic,9.99,Annual,South,Paid Ads,Standard Support,8,6.3,1,10.0,0,,87.91
CUST11118,2021-12-03,Standard,19.99,Monthly,East,Organic Search,Self-Service,37,15.7,1,7.3,0,,739.63
CUST11119,2021-07-09,Standard,19.99,Monthly,South,Email Campaign,Self-Service,42,5.7,4,8.5,0,,839.58
CUST11120,2024-10-02,Basic,9.99,Monthly,North,Referral,Self-Service,3,0.0,1,4.7,0,,29.97
CUST11121,2023-10-07,Basic,9.99,Annual,West,Organic Search,Self-Service,15,9.0,1,3.6,0,,164.84
CUST11122,2023-12-04,Standard,19.99,Annual,West,Organic Search,Standard Support,13,7.8,1,9.2,0,,285.86
CUST11123,2022-05-29,Basic,9.99,Annual,East,Social Media,Self-Service,31,5.2,3,4.8,0,,340.66
CUST11124,2022-01-20,Premium,39.99,Monthly,South,Referral,Priority Support,35,18.6,0,6.4,0,,1399.65
CUST11125,2024-11-02,Basic,9.99,Monthly,East,Referral,Priority Support,1,0.1,1,7.4,0,,9.99
CUST11126,2024-01-07,Basic,9.99,Monthly,North,Organic Search,Standard Support,11,10.1,0,6.8,0,,109.89
CUST11127,2022-11-30,Standard,19.99,Monthly,East,Referral,Self-Service,5,12.4,2,4.5,1,2023-04-29,99.95
CUST11128,2024-04-30,Standard,19.99,Monthly,South,Referral,Self-Service,5,6.8,2,5.6,1,2024-09-27,99.95
CUST11129,2021-02-27,Basic,9.99,Annual,South,Referral,Standard Support,46,6.0,3,6.8,0,,505.49
CUST11130,2022-11-11,Premium,39.99,Monthly,Central,Referral,Self-Service,26,9.9,1,5.7,0,,1039.74
CUST11131,2023-08-22,Standard,19.99,Annual,West,Email Campaign,Self-Service,16,15.1,1,6.5,0,,351.82
CUST11132,2022-05-11,Premium,39.99,Monthly,East,Organic Search,Self-Service,32,23.2,5,4.5,0,,1279.68
CUST11133,2022-03-27,Basic,9.99,Monthly,West,Paid Ads,Standard Support,33,7.9,0,4.6,0,,329.67
CUST11134,2023-01-10,Basic,9.99,Annual,Central,Social Media,Self-Service,24,6.6,1,7.5,0,,263.74
CUST11135,2021-01-29,Basic,9.99,Monthly,East,Paid Ads,Self-Service,47,12.2,0,8.3,0,,469.53
CUST11136,2021-11-17,Basic,9.99,Annual,Central,Organic Search,Standard Support,38,14.8,3,8.6,0,,417.58
CUST11137,2022-11-29,Premium,39.99,Monthly,West,Paid Ads,Self-Service,25,22.2,2,8.2,0,,999.75
CUST11138,2021-04-13,Premium,39.99,Monthly,South,Paid Ads,Standard Support,45,18.4,0,7.7,0,,1799.55
CUST11139,2022-10-24,Standard,19.99,Annual,West,Organic Search,Self-Service,26,11.7,2,6.5,0,,571.71
CUST11140,2024-08-01,Standard,19.99,Annual,South,Organic Search,Self-Service,3,11.9,3,6.0,1,2024-10-30,65.97
CUST11141,2024-07-27,Basic,9.99,Annual,East,Social Media,Standard Support,4,8.3,0,9.1,1,2024-11-24,43.96
CUST11142,2021-07-10,Basic,9.99,Monthly,West,Paid Ads,Standard Support,42,9.3,1,7.2,0,,419.58
CUST11143,2023-04-11,Basic,9.99,Monthly,South,Referral,Self-Service,21,12.1,1,6.7,0,,209.79
CUST11144,2023-04-08,Basic,9.99,Annual,North,Paid Ads,Self-Service,21,7.6,3,7.7,0,,230.77
CUST11145,2023-04-06,Premium,39.99,Monthly,North,Organic Search,Self-Service,21,24.5,1,5.7,0,,839.79
CUST11146,2022-06-12,Premium,39.99,Annual,South,Organic Search,Standard Support,31,13.5,2,6.1,0,,1363.66
CUST11147,2022-10-22,Basic,9.99,Monthly,North,Social Media,Priority Support,9,5.8,0,6.4,1,2023-07-19,89.91
CUST11148,2022-06-29,Premium,39.99,Annual,North,Email Campaign,Standard Support,30,14.6,2,6.5,0,,1319.67
CUST11149,2021-10-20,Basic,9.99,Annual,South,Social Media,Standard Support,35,7.3,3,7.6,1,2024-09-04,384.62
CUST11150,2024-01-10,Basic,9.99,Monthly,North,Referral,Standard Support,4,5.5,3,8.9,1,2024-05-09,39.96
CUST11151,2022-02-04,Standard,19.99,Monthly,West,Referral,Standard Support,25,13.1,0,7.1,1,2024-02-24,499.75
CUST11152,2024-04-24,Standard,19.99,Annual,West,Social Media,Priority Support,8,13.3,0,7.9,0,,175.91
CUST11153,2023-03-16,Premium,39.99,Monthly,North,Email Campaign,Standard Support,8,13.4,1,6.4,1,2023-11-11,319.92
CUST11154,2022-04-09,Standard,19.99,Monthly,East,Referral,Self-Service,7,11.2,4,7.5,1,2022-11-05,139.93
CUST11155,2024-02-24,Basic,9.99,Monthly,West,Organic Search,Priority Support,10,13.7,0,6.1,0,,99.9
CUST11156,2024-09-10,Basic,9.99,Monthly,South,Organic Search,Self-Service,3,7.4,2,10.0,0,,29.97
CUST11157,2022-09-05,Standard,19.99,Annual,West,Organic Search,Self-Service,28,7.2,2,2.4,0,,615.69
CUST11158,2021-05-14,Standard,19.99,Annual,West,Organic Search,Standard Support,44,17.3,0,7.6,0,,967.52
CUST11159,2024-03-05,Basic,9.99,Monthly,East,Organic Search,Priority Support,10,8.5,0,3.4,0,,99.9
CUST11160,2024-08-21,Standard,19.99,Annual,North,Paid Ads,Self-Service,2,13.7,0,7.7,1,2024-10-20,43.98
CUST11161,2024-06-25,Standard,19.99,Monthly,South,Referral,Self-Service,6,6.7,0,5.5,0,,119.94
CUST11162,2024-04-17,Basic,9.99,Annual,South,Email Campaign,Standard Support,8,0.0,1,4.8,0,,87.91
CUST11163,2022-10-25,Premium,39.99,Monthly,East,Paid Ads,Self-Service,26,15.6,3,6.9,0,,1039.74
CUST11164,2022-05-28,Basic,9.99,Monthly,East,Organic Search,Standard Support,31,1.2,3,8.1,0,,309.69
CUST11165,2021-03-02,Standard,19.99,Monthly,North,Referral,Self-Service,46,11.5,1,6.3,0,,919.54
CUST11166,2022-04-07,Standard,19.99,Monthly,East,Organic Search,Standard Support,10,7.6,1,7.7,1,2023-02-01,199.9
CUST11167,2024-12-30,Premium,39.99,Monthly,West,Social Media,Priority Support,1,16.6,0,8.1,0,,39.99
CUST11168,2024-03-16,Basic,9.99,Monthly,North,Paid Ads,Standard Support,1,2.3,1,7.7,1,2024-04-15,9.99
CUST11169,2024-02-27,Standard,19.99,Monthly,Central,Referral,Self-Service,8,12.2,4,4.2,1,2024-10-24,159.92
CUST11170,2021-01-09,Basic,9.99,Annual,West,Referral,Self-Service,32,5.0,1,6.4,1,2023-08-27,351.65
CUST11171,2024-04-25,Basic,9.99,Annual,East,Organic Search,Priority Support,8,5.7,0,7.4,0,,87.91
CUST11172,2024-06-02,Basic,9.99,Monthly,West,Social Media,Standard Support,7,19.2,2,4.2,0,,69.93
CUST11173,2021-04-11,Premium,39.99,Monthly,North,Organic Search,Self-Service,20,12.8,2,10.0,1,2022-12-02,799.8
CUST11174,2023-09-13,Basic,9.99,Monthly,West,Organic Search,Self-Service,15,5.9,1,7.5,0,,149.85
CUST11175,2022-01-21,Basic,9.99,Monthly,East,Email Campaign,Self-Service,35,5.6,3,6.2,1,2024-12-06,349.65
CUST11176,2021-12-17,Basic,9.99,Monthly,South,Referral,Standard Support,37,7.1,0,7.7,0,,369.63
CUST11177,2023-01-22,Standard,19.99,Monthly,West,Organic Search,Self-Service,2,11.5,0,6.2,1,2023-03-23,39.98
CUST11178,2024-03-23,Standard,19.99,Annual,West,Referral,Standard Support,9,12.3,0,8.6,0,,197.9
CUST11179,2024-02-10,Standard,19.99,Monthly,East,Social Media,Standard Support,4,7.1,3,7.1,1,2024-06-09,79.96
CUST11180,2023-03-03,Premium,39.99,Monthly,South,Paid Ads,Self-Service,22,13.4,1,5.3,0,,879.78
CUST11181,2022-01-31,Basic,9.99,Monthly,North,Organic Search,Standard Support,35,12.4,2,7.9,0,,349.65
CUST11182,2022-01-23,Premium,39.99,Annual,East,Organic Search,Priority Support,35,14.2,0,4.8,0,,1539.62
CUST11183,2024-12-30,Basic,9.99,Monthly,West,Referral,Self-Service,1,0.9,1,5.6,1,2024-12-31,9.99
CUST11184,2024-10-02,Basic,9.99,Monthly,Central,Organic Search,Standard Support,2,12.3,1,6.2,1,2024-12-01,19.98
CUST11185,2023-01-05,Basic,9.99,Monthly,East,Paid Ads,Self-Service,3,5.1,3,6.6,1,2023-04-05,29.97
CUST11186,2021-07-17,Basic,9.99,Monthly,North,Social Media,Priority Support,42,10.9,0,7.2,0,,419.58
CUST11187,2022-12-21,Standard,19.99,Monthly,West,Organic Search,Standard Support,24,7.5,1,5.0,1,2024-12-10,479.76
CUST11188,2023-05-03,Standard,19.99,Annual,South,Paid Ads,Self-Service,2,14.2,2,6.5,1,2023-07-02,43.98
CUST11189,2024-07-02,Basic,9.99,Monthly,West,Organic Search,Standard Support,6,2.5,1,7.1,1,2024-12-29,59.94
CUST11190,2024-02-03,Standard,19.99,Annual,North,Email Campaign,Self-Service,11,9.7,1,5.5,0,,241.88
CUST11191,2021-06-13,Basic,9.99,Monthly,North,Paid Ads,Priority Support,43,10.1,1,6.5,0,,429.57
CUST11192,2021-10-01,Basic,9.99,Annual,West,Organic Search,Standard Support,27,0.0,0,10.0,1,2023-12-20,296.7
CUST11193,2022-08-11,Premium,39.99,Monthly,Central,Organic Search,Self-Service,29,18.6,1,4.3,0,,1159.71
CUST11194,2023-05-21,Standard,19.99,Annual,East,Social Media,Standard Support,19,5.1,1,8.6,0,,417.79
CUST11195,2022-03-31,Standard,19.99,Monthly,Central,Social Media,Self-Service,33,11.2,2,8.9,0,,659.67
CUST11196,2022-03-31,Premium,39.99,Monthly,Central,Referral,Standard Support,32,18.5,1,6.9,1,2024-11-15,1279.68
CUST11197,2022-03-20,Premium,39.99,Monthly,East,Referral,Standard Support,21,20.5,2,9.9,1,2023-12-10,839.79
CUST11198,2023-11-07,Basic,9.99,Monthly,West,Social Media,Standard Support,14,6.3,0,8.5,0,,139.86
CUST11199,2023-02-02,Basic,9.99,Monthly,Central,Referral,Standard Support,23,7.7,1,10.0,0,,229.77
CUST11200,2021-11-30,Standard,19.99,Monthly,South,Email Campaign,Standard Support,37,12.0,2,5.9,0,,739.63
CUST11201,2023-08-31,Basic,9.99,Annual,Central,Paid Ads,Standard Support,16,5.3,1,8.0,0,,175.82
CUST11202,2021-03-26,Basic,9.99,Monthly,East,Organic Search,Self-Service,29,9.6,2,4.2,1,2023-08-13,289.71
CUST11203,2023-03-20,Premium,39.99,Monthly,North,Organic Search,Priority Support,6,12.9,0,9.5,1,2023-09-16,239.94
CUST11204,2023-06-07,Standard,19.99,Monthly,West,Referral,Self-Service,2,11.7,1,6.8,1,2023-08-06,39.98
CUST11205,2022-03-05,Standard,19.99,Monthly,South,Referral,Self-Service,34,4.9,3,5.9,0,,679.66
CUST11206,2023-10-05,Premium,39.99,Monthly,East,Paid Ads,Self-Service,8,11.6,0,3.7,1,2024-06-01,319.92
CUST11207,2024-05-27,Standard,19.99,Annual,South,Paid Ads,Self-Service,7,13.0,2,5.5,0,,153.92
CUST11208,2024-08-04,Basic,9.99,Monthly,East,Paid Ads,Priority Support,4,4.0,1,6.6,0,,39.96
CUST11209,2023-06-26,Premium,39.99,Monthly,North,Organic Search,Standard Support,18,16.5,0,7.6,0,,719.82
CUST11210,2022-08-12,Basic,9.99,Monthly,North,Email Campaign,Standard Support,29,3.8,2,7.6,0,,289.71
CUST11211,2024-05-18,Standard,19.99,Annual,Central,Referral,Standard Support,7,16.6,1,6.7,0,,153.92
CUST11212,2021-06-07,Basic,9.99,Monthly,West,Email Campaign,Self-Service,43,16.0,1,5.0,0,,429.57
CUST11213,2024-05-05,Standard,19.99,Monthly,North,Paid Ads,Self-Service,8,8.9,0,6.6,0,,159.92
CUST11214,2022-07-01,Basic,9.99,Monthly,North,Paid Ads,Priority Support,30,9.0,0,6.5,0,,299.7
CUST11215,2023-07-22,Standard,19.99,Monthly,East,Organic Search,Standard Support,17,7.1,1,6.2,0,,339.83
CUST11216,2022-12-24,Basic,9.99,Monthly,North,Email Campaign,Priority Support,24,3.7,0,9.0,0,,239.76
CUST11217,2022-07-02,Basic,9.99,Monthly,East,Social Media,Standard Support,30,0.0,0,10.0,0,,299.7
CUST11218,2021-07-29,Basic,9.99,Monthly,Central,Social Media,Standard Support,41,11.2,0,7.4,0,,409.59
CUST11219,2023-01-15,Standard,19.99,Monthly,East,Paid Ads,Standard Support,4,9.4,0,6.6,1,2023-05-15,79.96
CUST11220,2022-02-14,Basic,9.99,Monthly,Central,Referral,Self-Service,35,3.1,4,7.4,0,,349.65
CUST11221,2024-05-05,Basic,9.99,Monthly,North,Organic Search,Standard Support,8,1.6,0,9.3,0,,79.92
CUST11222,2023-09-15,Standard,19.99,Monthly,Central,Social Media,Self-Service,9,11.5,1,8.1,1,2024-06-11,179.91
CUST11223,2021-06-01,Premium,39.99,Annual,Central,Referral,Standard Support,43,20.2,0,7.0,0,,1891.53
CUST11224,2023-10-28,Standard,19.99,Monthly,East,Organic Search,Priority Support,14,9.0,0,9.6,0,,279.86
CUST11225,2022-01-26,Standard,19.99,Monthly,South,Social Media,Priority Support,35,7.8,0,5.8,0,,699.65
CUST11226,2023-08-11,Premium,39.99,Monthly,South,Paid Ads,Self-Service,3,17.3,1,7.3,1,2023-11-09,119.97
CUST11227,2024-11-22,Basic,9.99,Annual,North,Organic Search,Self-Service,1,13.7,2,6.5,1,2024-12-22,10.99
CUST11228,2024-09-03,Basic,9.99,Annual,South,Organic Search,Self-Service,3,2.8,1,8.0,0,,32.97
CUST11229,2024-05-19,Standard,19.99,Monthly,East,Organic Search,Standard Support,7,10.1,1,10.0,0,,139.93
CUST11230,2023-02-05,Basic,9.99,Annual,West,Referral,Self-Service,23,5.2,0,8.1,0,,252.75
